transfer,player,age,season,matches_played,play_proportion,raw_goals,raw_assists,raw_nonpenaltykick_goal,total_pass_attempts,Total_Cmp.,Total_Passes_Leading_to_Shot,Cmp_Passes_18_yard_box,prog_dist_per_pass,Shot_Creating_Actions,def_action_to_shot,goal_creating_action,takeon_to_goal,prog_dist_per_carry,Progressive_Passes_Received,TakeOn_Attempts,TakeOn_Success_Percentage,tackle_ratio,Shot_Blocks,Pass_Blocks,Clearances,Aerial_Win_Percentage,aerials_total,FW,MF,DF,90minutes
0,Gianvito Misuraca,29,2019-2020,26,0.788,0.053,0.105,0.053,37.903,0.714,0.894,1.209,32.594,2.261,0.0,0.263,0.0,35.0,4.784,0.683,0.462,0.7,0.421,1.104,1.63,0.439,2.155,0,1,0,19.022
0,Davide Adorni,26,2019-2020,29,0.879,0.037,0.0,0.037,46.717,0.817,0.111,0.074,146.621,0.665,0.074,0.037,0.0,96.118,0.0,0.222,0.833,0.581,0.517,0.554,3.656,0.632,5.724,0,0,1,27.078
0,Christian Mora,21,2019-2020,18,0.486,0.0,0.0,0.0,55.084,0.666,0.96,1.303,70.278,2.264,0.069,0.206,0.0,34.4,3.773,1.166,0.353,0.679,0.274,0.686,2.401,0.429,2.881,0,0,1,14.578
0,Luca Paganini,26,2019-2020,24,0.889,0.265,0.106,0.265,34.142,0.677,0.478,0.531,45.543,2.283,0.106,0.319,0.0,39.476,5.204,0.372,0.429,0.538,0.159,0.85,1.327,0.469,6.903,0,1,1,18.833
0,Franco Ferrari,23,2019-2020,9,0.9,0.317,0.0,0.317,23.768,0.707,0.792,0.158,19.875,1.901,0.0,0.317,0.0,81.5,6.496,1.585,0.3,1.0,0.158,0.475,0.0,0.44,7.923,1,0,0,6.311
0,Kingsley Michael,19,2019-2020,10,0.526,0.0,0.0,0.0,37.07,0.747,2.484,0.382,46.133,4.013,0.0,0.0,0.0,38.308,4.395,1.146,0.5,0.429,0.382,0.955,0.0,0.125,1.529,0,1,0,5.233
0,Milos Bocic,19,2019-2020,14,0.5,0.171,0.171,0.171,23.486,0.737,0.686,0.686,26.429,3.429,0.0,0.514,0.171,21.235,11.486,3.257,0.526,0.8,0.0,0.857,0.0,0.364,1.886,1,1,0,5.833
0,Alberto Gerbo,29,2019-2020,28,0.757,0.115,0.23,0.115,63.167,0.747,1.727,2.015,48.0,2.649,0.058,0.23,0.0,52.775,5.355,1.036,0.611,0.59,0.518,0.979,1.612,0.44,1.44,0,0,1,17.367
0,Jacopo Dezi,27,2019-2020,31,0.912,0.162,0.162,0.162,48.356,0.817,1.941,1.456,30.542,4.124,0.081,0.404,0.04,35.814,5.741,2.022,0.52,0.564,0.04,0.809,0.93,0.186,1.739,0,1,0,24.733
0,Antonino Ragusa,29,2019-2020,25,0.893,0.538,0.067,0.538,26.368,0.686,0.874,0.807,31.793,2.152,0.0,0.202,0.0,26.583,9.484,1.413,0.571,0.6,0.135,1.009,0.269,0.48,1.682,1,0,0,14.867
0,Salvatore Elia,20,2019-2020,20,0.87,0.095,0.095,0.095,27.983,0.625,1.134,0.945,49.938,3.309,0.0,0.189,0.095,32.075,7.658,5.2,0.527,0.722,0.0,1.513,0.756,0.278,1.702,1,0,1,10.578
0,Luca Marrone,29,2019-2020,31,0.969,0.105,0.0,0.105,75.146,0.882,0.384,0.245,136.704,1.083,0.0,0.035,0.0,617.5,0.035,0.28,0.75,0.625,0.804,0.28,2.656,0.622,2.866,0,0,1,28.611
0,Damir Ceter,21,2019-2020,23,1.0,0.172,0.086,0.172,20.517,0.588,0.862,0.517,22.333,2.328,0.0,0.259,0.0,21.9,7.414,3.966,0.587,0.5,0.0,0.948,0.862,0.294,5.862,1,0,0,11.6
0,Adriano Montalto,31,2019-2020,19,0.576,0.226,0.075,0.151,20.335,0.685,0.753,0.151,15.5,1.808,0.0,0.0,0.0,36.5,5.272,0.452,0.167,0.857,0.151,0.452,0.452,0.429,6.326,1,0,0,13.278
0,Luca Vido,22,2019-2020,29,0.829,0.19,0.063,0.19,27.512,0.743,1.518,0.506,28.622,3.479,0.063,0.379,0.0,28.643,8.665,2.656,0.524,0.857,0.063,1.075,0.126,0.273,4.174,1,0,0,15.811
0,Pasquale Mazzocchi,24,2019-2020,26,0.703,0.046,0.092,0.046,48.49,0.719,1.479,1.433,77.594,2.82,0.092,0.185,0.0,27.33,6.795,2.034,0.545,0.586,0.231,0.693,2.496,0.529,3.143,1,0,1,21.633
0,Salvador Ferrer,21,2019-2020,29,0.763,0.0,0.0,0.0,75.185,0.796,1.109,1.03,65.528,2.139,0.0,0.079,0.0,49.4,3.288,1.624,0.659,0.714,0.277,0.832,3.05,0.583,4.278,0,0,1,25.244
0,Emanuel Vignato,18,2019-2020,32,0.97,0.211,0.127,0.211,47.91,0.766,1.898,2.32,25.89,5.187,0.084,0.337,0.084,30.509,8.983,3.079,0.63,0.545,0.0,0.633,0.211,0.292,1.012,1,1,0,23.711
0,Edoardo Masciangelo,23,2019-2020,22,0.629,0.0,0.102,0.0,54.634,0.746,1.175,1.073,61.04,2.555,0.051,0.204,0.0,33.633,4.702,1.227,0.5,0.778,0.153,0.716,1.789,0.6,1.789,0,0,1,19.567
0,Luca Tremolada,27,2019-2020,12,0.75,0.148,0.295,0.0,47.656,0.632,2.066,2.213,27.673,3.836,0.0,0.885,0.0,31.167,7.525,1.18,0.625,0.667,0.0,1.033,0.295,0.2,0.738,0,1,0,6.778
0,Salvatore Burrai,32,2019-2020,34,0.944,0.159,0.159,0.063,53.689,0.709,2.156,0.761,50.307,3.837,0.095,0.254,0.0,80.571,0.92,0.19,0.667,0.622,0.381,0.507,1.459,0.403,1.966,0,1,0,31.533
0,Cristiano Lombardi,23,2019-2020,21,1.0,0.309,0.186,0.309,41.691,0.705,1.856,1.423,61.558,4.082,0.124,0.433,0.062,29.869,7.299,4.639,0.52,0.667,0.062,0.866,1.237,0.75,0.742,1,0,1,16.167
0,Maxime Leverbe,22,2019-2020,26,0.703,0.0,0.0,0.0,57.824,0.808,0.253,0.211,88.697,0.842,0.0,0.168,0.0,90.0,0.211,0.505,0.833,0.594,0.842,0.168,4.927,0.622,5.349,0,0,1,23.744
0,Alberto Almici,26,2019-2020,19,0.543,0.0,0.0,0.0,52.885,0.692,1.699,0.884,68.014,3.059,0.0,0.068,0.0,48.72,3.127,0.816,0.667,0.655,0.272,0.952,2.039,0.357,1.903,0,0,1,14.711
0,Andrea Di Grazia,23,2019-2020,8,0.5,0.0,0.0,0.0,35.783,0.715,0.867,0.217,46.0,3.253,0.217,0.651,0.0,27.5,11.494,4.12,0.684,0.667,0.0,0.0,0.651,0.167,1.301,1,1,0,4.611
0,Cristian Buonaiuto,26,2019-2020,34,0.895,0.203,0.051,0.203,40.084,0.71,1.318,1.368,28.315,4.459,0.0,0.304,0.0,34.923,8.919,3.395,0.537,0.579,0.051,0.709,0.709,0.281,1.622,1,1,0,19.733
0,Nedim Bajrami,20,2019-2020,28,0.737,0.235,0.188,0.235,35.944,0.798,1.502,1.032,30.437,3.425,0.0,0.516,0.0,32.475,8.352,3.238,0.536,0.5,0.0,0.328,0.328,0.24,1.173,1,1,0,21.311
0,Francesco Renzetti,31,2019-2020,23,0.622,0.0,0.182,0.0,68.102,0.74,1.954,1.681,89.01,3.226,0.091,0.318,0.0,47.646,4.043,1.363,0.467,0.771,0.182,0.999,2.044,0.5,0.999,0,0,1,22.011
0,Luigi Scaglia,32,2019-2020,20,0.541,0.165,0.496,0.165,46.489,0.719,2.647,1.324,27.595,4.301,0.0,0.827,0.0,26.714,5.956,0.662,0.75,0.833,0.496,2.151,0.993,0.0,0.993,1,1,0,6.044
0,Junior Messias,28,2019-2020,34,1.0,0.199,0.132,0.199,37.185,0.72,1.821,1.424,29.032,5.199,0.099,0.596,0.066,27.512,10.397,3.411,0.699,0.633,0.099,1.026,0.331,0.374,3.543,1,1,0,30.2
0,Mariano Arini,32,2019-2020,31,0.886,0.0,0.081,0.0,39.663,0.762,0.849,0.404,33.047,1.86,0.04,0.121,0.0,60.12,1.86,0.768,0.684,0.635,0.283,0.526,1.415,0.519,3.275,0,1,0,24.733
0,Riccardo Improta,25,2019-2020,33,0.892,0.209,0.313,0.209,25.49,0.701,1.567,1.201,37.022,3.552,0.157,0.627,0.052,26.639,7.678,2.403,0.587,0.741,0.104,1.149,1.097,0.466,3.03,1,1,0,19.144
0,Sergiu Suciu,29,2019-2020,14,0.7,0.0,0.0,0.0,45.62,0.828,0.827,1.516,23.787,3.17,0.0,0.0,0.0,43.417,4.273,0.551,0.5,0.625,0.0,0.689,1.103,0.167,0.827,0,1,0,7.256
0,Roberto Vitiello,36,2019-2020,32,0.889,0.0,0.034,0.0,53.831,0.745,0.271,0.643,74.532,1.083,0.034,0.102,0.0,60.103,1.793,0.135,1.0,0.738,0.508,0.44,3.113,0.517,2.03,0,0,1,29.556
0,Emmanuel Gyasi,25,2019-2020,33,0.892,0.286,0.107,0.286,32.184,0.832,1.36,0.895,25.161,2.9,0.036,0.358,0.0,28.797,9.809,1.504,0.619,0.519,0.143,0.68,0.251,0.238,2.864,1,0,0,27.933
0,Nicolas Haas,23,2019-2020,35,0.946,0.0,0.085,0.0,46.019,0.817,0.934,1.019,29.51,2.844,0.042,0.127,0.0,44.441,3.226,0.425,0.8,0.635,0.255,1.146,0.679,0.39,1.741,0,1,0,23.556
0,Anthony Taugourdeau,30,2019-2020,34,0.944,0.255,0.095,0.127,55.661,0.739,1.719,0.859,45.05,3.946,0.032,0.382,0.0,69.919,1.305,1.114,0.6,0.694,0.318,1.114,1.305,0.638,1.496,0,1,0,31.422
0,Alessandro Crescenzi,27,2019-2020,12,0.75,0.0,0.0,0.0,43.235,0.74,0.662,0.221,59.556,1.324,0.221,0.0,0.0,31.893,2.757,1.103,0.5,0.692,0.0,0.772,3.199,0.643,1.544,0,0,1,9.067
0,Massimiliano Carlini,32,2019-2020,11,0.733,0.0,0.138,0.0,34.87,0.743,0.965,0.413,23.538,3.308,0.0,0.276,0.0,32.667,1.792,1.516,0.727,0.615,0.276,0.413,1.103,0.6,1.378,1,1,0,7.256
0,Marco Chiosa,25,2019-2020,31,0.939,0.033,0.033,0.033,48.928,0.871,0.099,0.066,111.228,0.829,0.033,0.066,0.0,333.222,0.066,0.066,0.0,0.519,0.862,0.331,4.674,0.583,4.21,0,0,1,30.167
0,Bright Addae,26,2019-2020,28,0.824,0.101,0.0,0.101,42.874,0.718,0.658,0.304,37.169,1.822,0.0,0.152,0.0,63.263,1.822,0.962,0.842,0.571,0.456,1.164,2.177,0.642,6.074,0,1,0,19.756
0,Lorenzo Del Prete,33,2019-2020,15,1.0,0.0,0.072,0.0,55.78,0.704,1.302,1.809,71.623,2.46,0.0,0.217,0.0,42.0,5.354,1.953,0.333,0.692,0.217,0.723,2.17,0.513,2.822,0,0,1,13.822
0,Marco Modolo,30,2019-2020,32,0.97,0.033,0.0,0.033,64.224,0.88,0.33,0.165,110.462,0.957,0.0,0.0,0.0,181.28,0.792,0.198,0.667,0.704,0.726,0.231,3.861,0.594,4.554,0,0,1,30.3
0,Jean-Daniel Akpa-Akpro,26,2019-2020,31,1.0,0.077,0.116,0.077,29.678,0.759,0.926,0.386,39.227,1.852,0.039,0.27,0.039,31.327,2.663,3.049,0.646,0.767,0.425,1.196,0.849,0.508,2.431,0,1,0,25.911
0,Mario Piccinocchi,24,2019-2020,13,0.52,0.0,0.105,0.0,45.315,0.852,0.736,0.526,43.653,1.577,0.0,0.105,0.0,65.444,1.998,0.21,1.0,0.5,0.315,1.577,0.946,0.214,1.472,0,1,0,9.511
0,Filip Raičević,26,2019-2020,17,0.944,0.099,0.099,0.099,20.176,0.672,1.187,0.495,19.136,2.374,0.0,0.198,0.0,28.727,4.747,1.088,0.364,0.75,0.099,0.396,0.593,0.407,8.505,1,0,0,10.111
0,Gian Filippo Felicioli,21,2019-2020,7,1.0,0.0,0.0,0.0,66.122,0.792,0.918,1.286,118.062,2.571,0.0,0.0,0.0,33.321,1.653,1.653,0.667,0.8,0.0,0.367,2.571,0.333,1.102,0,0,1,5.444
0,Cedric Gondo,22,2019-2020,26,0.743,0.287,0.335,0.287,14.218,0.69,0.814,0.287,24.55,2.777,0.0,0.431,0.096,23.475,6.511,1.723,0.75,0.733,0.239,0.574,0.814,0.486,5.218,1,0,0,20.889
0,Aníbal Capela,28,2019-2020,33,0.892,0.0,0.083,0.0,45.167,0.805,0.291,0.0,108.178,0.541,0.042,0.125,0.0,148.125,0.0,0.333,0.875,0.619,0.624,0.25,4.371,0.605,3.372,0,0,1,24.022
0,Cesar Falletti,25,2018-2019,32,0.97,0.17,0.17,0.17,44.15,0.77,1.955,1.445,28.664,4.164,0.085,0.34,0.042,31.667,9.731,2.04,0.521,0.767,0.042,0.935,0.17,0.235,0.722,0,1,0,23.533
0,Andrea Gasbarro,23,2018-2019,14,0.424,0.0,0.086,0.0,42.763,0.708,0.516,0.602,59.837,1.635,0.086,0.172,0.0,70.611,2.237,1.033,0.583,0.667,0.43,0.602,3.442,0.471,2.925,0,1,1,11.622
0,Michel Morganella,29,2018-2019,12,0.8,0.1,0.0,0.1,41.608,0.659,0.2,0.399,71.441,1.197,0.0,0.0,0.0,40.455,2.095,0.499,0.0,0.846,0.299,0.898,4.191,0.548,3.093,0,0,1,10.022
0,Daniele Dessena,31,2018-2019,11,0.917,0.135,0.135,0.135,34.036,0.743,1.211,0.942,33.528,2.018,0.135,0.269,0.0,38.25,4.574,1.614,0.75,0.833,0.404,0.942,2.152,0.588,2.287,0,1,0,7.433
0,Matteo Bruscagin,28,2018-2019,27,0.871,0.0,0.078,0.0,52.406,0.645,0.894,0.739,59.062,1.788,0.0,0.156,0.0,43.692,3.693,0.428,0.545,0.765,0.389,1.438,4.121,0.573,3.188,0,0,1,25.722
0,Michele Camporese,26,2018-2019,10,0.909,0.224,0.0,0.224,48.186,0.91,0.112,0.0,121.44,0.335,0.0,0.0,0.0,783.5,0.112,0.112,1.0,0.75,1.23,0.224,4.36,0.622,4.137,0,0,1,8.944
0,Matteo Rubin,31,2018-2019,14,0.467,0.0,0.0,0.0,56.113,0.805,0.997,0.897,95.906,1.794,0.0,0.0,0.0,44.538,3.588,0.997,0.9,0.812,0.199,0.498,2.89,0.6,1.993,0,0,1,10.033
0,Maicon da Silva,25,2018-2019,8,0.471,0.0,0.356,0.0,33.439,0.745,0.889,0.534,63.25,2.134,0.0,0.534,0.178,31.857,6.403,1.601,0.667,0.625,0.178,0.889,1.601,0.364,3.913,0,1,1,5.622
0,Gaetano Castrovilli,21,2018-2019,26,0.963,0.172,0.086,0.172,30.502,0.664,1.205,0.989,29.617,2.882,0.043,0.387,0.129,32.464,7.658,3.227,0.48,0.743,0.043,0.989,0.817,0.474,3.27,0,1,0,23.244
0,Romano Perticone,31,2018-2019,10,0.556,0.0,0.0,0.0,45.725,0.79,0.112,0.223,101.444,0.446,0.0,0.0,0.0,233.333,0.223,0.112,0.0,0.864,0.335,0.669,5.13,0.636,2.454,0,0,1,8.967
0,Antonio Nocerino,33,2018-2019,6,0.545,0.0,0.0,0.0,40.61,0.822,0.439,0.22,48.8,1.537,0.0,0.22,0.0,45.333,2.415,0.659,0.667,0.714,0.659,0.659,1.976,0.429,1.537,0,1,0,4.556
0,Lorenzo Del Pinto,28,2018-2019,17,0.654,0.0,0.098,0.0,32.941,0.765,0.686,0.294,35.0,2.157,0.0,0.588,0.0,37.75,2.059,0.196,1.0,0.778,0.392,1.667,1.078,0.417,2.353,0,1,1,10.2
0,Pietro Iemmello,26,2018-2019,26,0.897,0.359,0.051,0.308,23.668,0.77,0.821,0.565,24.5,2.208,0.0,0.411,0.051,26.679,7.239,1.284,0.56,0.778,0.051,0.308,0.719,0.461,3.902,1,0,0,19.478
0,Danilo Soddimo,30,2018-2019,15,0.833,0.0,0.0,0.0,51.599,0.742,1.985,0.992,38.822,3.572,0.198,0.099,0.0,44.632,4.564,1.885,0.737,0.5,0.0,0.992,0.992,0.621,2.878,0,1,0,10.078
0,Simone Romagnoli,28,2018-2019,35,1.0,0.057,0.0,0.057,45.787,0.844,0.086,0.114,72.349,0.429,0.029,0.029,0.0,121.514,0.258,0.143,0.6,0.735,1.116,0.372,6.897,0.667,4.722,0,0,1,34.944
0,Andrey Galabinov,29,2018-2019,25,0.893,0.331,0.11,0.276,28.287,0.746,1.271,0.718,20.146,2.597,0.0,0.166,0.0,27.4,7.238,0.884,0.75,0.75,0.11,0.331,1.05,0.509,6.188,1,0,0,18.1
0,Benjamin Mokulu,28,2018-2019,16,0.941,0.279,0.279,0.279,20.155,0.544,1.207,0.65,19.762,2.322,0.0,0.372,0.0,21.182,5.573,0.743,0.0,0.75,0.0,0.279,2.508,0.394,6.594,1,0,0,10.767
0,Radosław Murawski,24,2018-2019,32,0.941,0.045,0.0,0.045,41.928,0.81,0.717,0.538,39.581,2.063,0.045,0.045,0.0,61.8,2.377,0.359,0.75,0.64,0.359,1.659,1.121,0.265,1.525,0,1,0,22.3
0,Fabrizio Poli,29,2018-2019,31,1.0,0.099,0.033,0.099,22.656,0.613,0.263,0.263,85.018,0.757,0.0,0.099,0.0,113.167,0.461,0.263,0.25,0.6,1.12,0.362,4.149,0.658,3.655,0,0,1,30.367
0,Norbert Gyömbér,26,2018-2019,30,1.0,0.033,0.067,0.033,57.981,0.876,0.401,0.134,123.112,0.87,0.0,0.134,0.0,397.0,0.167,0.301,1.0,0.875,0.903,0.301,6.792,0.703,3.045,0,0,1,29.889
0,Stefano Sabelli,25,2018-2019,29,1.0,0.0,0.108,0.0,64.486,0.709,0.9,1.655,46.384,2.267,0.0,0.216,0.0,38.759,3.814,1.259,0.486,0.639,0.18,1.044,3.563,0.531,1.763,0,0,1,27.789
0,Federico Casarini,28,2018-2019,19,0.576,0.0,0.183,0.0,38.924,0.737,0.914,0.365,48.419,2.102,0.0,0.274,0.0,79.833,1.553,0.457,0.8,0.692,0.274,0.914,2.193,0.526,1.736,0,1,0,10.944
0,Leandro Greco,32,2018-2019,26,0.812,0.09,0.045,0.0,58.177,0.89,0.762,0.583,42.435,2.107,0.045,0.09,0.0,63.071,0.672,1.389,0.742,0.697,0.224,0.762,0.762,0.333,0.672,0,1,0,22.311
0,Sandro Tonali,18,2018-2019,34,1.0,0.093,0.155,0.093,51.61,0.705,1.393,0.96,40.009,2.786,0.031,0.279,0.0,59.14,0.929,1.022,0.697,0.684,0.433,0.65,2.136,0.531,0.991,0,1,0,32.3
0,Lee Seung-woo,20,2018-2019,23,0.742,0.057,0.057,0.057,37.736,0.788,1.078,0.908,28.123,3.008,0.0,0.284,0.0,35.735,6.81,2.667,0.66,0.545,0.113,0.624,0.454,0.143,1.192,1,1,0,17.622
0,Michele Troiano,33,2018-2019,28,0.875,0.0,0.0,0.0,43.786,0.805,0.383,0.128,50.83,1.022,0.085,0.043,0.0,168.5,0.469,0.341,0.625,0.691,0.298,0.98,2.513,0.633,2.087,0,1,0,23.478
0,Joseph Minala,21,2018-2019,12,0.75,0.206,0.0,0.206,38.366,0.826,0.206,0.103,29.395,1.851,0.0,0.309,0.0,193.5,1.234,1.029,0.7,0.765,0.206,0.309,0.926,0.538,2.674,0,1,0,9.722
0,Lorenzo Lollo,27,2018-2019,13,0.929,0.0,0.303,0.0,30.236,0.756,1.618,0.809,37.879,2.73,0.202,0.506,0.0,65.75,1.82,1.82,0.5,0.775,0.303,1.517,1.416,0.688,3.236,0,1,0,9.889
0,Emanuele Padella,29,2018-2019,21,0.656,0.06,0.12,0.06,32.246,0.746,0.241,0.18,86.35,0.481,0.06,0.241,0.06,181.2,0.12,0.12,0.5,0.846,0.963,0.301,5.715,0.483,3.489,0,0,1,16.622
0,Daniele Gastaldello,35,2018-2019,19,0.613,0.098,0.0,0.098,45.489,0.828,0.0,0.098,102.444,0.293,0.098,0.0,0.0,110.625,0.0,0.098,1.0,0.5,0.88,0.391,5.674,0.706,4.989,0,0,1,10.222
0,Raffaele Bianco,30,2018-2019,24,0.75,0.0,0.0,0.0,51.647,0.826,0.453,0.622,34.817,1.131,0.0,0.113,0.0,73.364,1.245,0.339,0.5,0.684,0.17,0.962,2.206,0.611,2.036,0,1,0,17.678
0,Alessandro Longhi,29,2018-2019,12,0.706,0.0,0.168,0.0,36.639,0.61,1.176,1.261,70.463,2.101,0.084,0.168,0.0,39.955,2.437,0.84,0.5,0.545,0.672,0.84,3.445,0.667,1.261,0,0,1,11.9
0,Tomasz Kupisz,28,2018-2019,18,0.5,0.0,0.0,0.0,43.786,0.716,0.874,1.068,64.5,1.942,0.097,0.0,0.0,32.333,4.951,1.068,0.273,0.917,0.194,0.583,2.136,0.514,3.592,1,0,1,10.3
0,Dimitri Bisoli,24,2018-2019,35,1.0,0.173,0.115,0.173,40.917,0.734,1.035,1.351,32.735,2.645,0.0,0.288,0.0,34.43,6.441,1.984,0.565,0.789,0.316,1.581,0.776,0.436,2.904,0,1,0,34.778
0,Paweł Dawidowicz,23,2018-2019,28,0.848,0.042,0.0,0.042,61.297,0.872,0.084,0.167,91.446,0.544,0.0,0.042,0.0,202.368,0.335,0.502,0.417,0.696,0.628,0.502,5.69,0.673,4.728,0,1,1,23.9
0,Xian Emmers,19,2018-2019,20,0.606,0.078,0.078,0.078,32.165,0.762,0.861,0.626,31.231,1.878,0.0,0.078,0.0,35.964,4.07,1.722,0.545,0.667,0.078,0.783,0.861,0.2,1.957,0,1,0,12.778
0,Elio Capradossi,22,2018-2019,19,0.826,0.158,0.0,0.158,50.158,0.891,0.263,0.053,113.189,0.737,0.0,0.0,0.0,303.2,0.105,0.053,1.0,0.706,0.895,0.316,4.053,0.585,4.947,0,0,1,19.0
0,Eyob Zambataro,19,2018-2019,11,0.379,0.0,0.0,0.0,44.927,0.759,1.024,1.171,69.182,1.756,0.0,0.293,0.0,55.455,3.951,0.878,0.833,0.722,0.146,1.61,3.805,0.462,1.902,1,0,1,6.833
0,Riccardo Idda,29,2018-2019,19,0.792,0.117,0.0,0.117,45.38,0.815,0.117,0.117,89.66,0.584,0.0,0.0,0.0,185.0,0.117,0.117,0.5,0.909,0.642,0.117,3.913,0.603,4.555,0,0,1,17.122
0,Francesco Migliore,30,2018-2019,24,0.706,0.091,0.046,0.091,56.239,0.723,0.956,1.229,49.397,2.184,0.046,0.137,0.0,41.839,4.505,1.638,0.583,0.667,0.182,0.637,2.73,0.488,1.957,0,0,1,21.978
0,Jure Balkovec,23,2018-2019,17,0.5,0.0,0.0,0.0,69.876,0.776,0.787,0.918,59.871,2.098,0.066,0.131,0.0,54.111,3.54,0.59,0.444,0.786,0.328,0.459,2.294,0.455,2.163,0,0,1,15.256
0,Alessandro Ligi,28,2018-2019,9,0.31,0.0,0.0,0.0,39.222,0.819,0.0,0.0,112.368,0.222,0.0,0.0,0.0,263.333,0.111,0.333,1.0,0.824,0.556,0.667,4.444,0.7,3.333,0,0,1,9.0
0,Amato Ciciretti,24,2018-2019,15,1.0,0.188,0.188,0.094,34.724,0.651,1.22,0.657,28.571,3.003,0.094,0.375,0.0,26.84,6.194,1.971,0.571,0.5,0.094,1.408,0.282,0.111,1.689,1,1,0,10.656
0,Jérémie Broh,21,2018-2019,17,0.63,0.0,0.329,0.0,31.455,0.751,1.07,0.659,35.564,1.894,0.0,0.494,0.082,40.64,1.976,0.412,1.0,0.6,0.329,0.412,1.235,0.333,0.494,0,1,0,12.144
0,Hrvoje Milić,29,2018-2019,9,0.818,0.0,0.0,0.0,52.779,0.75,1.575,0.985,83.8,4.136,0.0,0.0,0.0,35.462,9.847,1.575,0.625,0.625,0.0,0.394,1.379,0.429,1.379,0,0,1,5.078
0,Aleandro Rosi,31,2018-2019,13,0.812,0.0,0.0,0.0,67.933,0.762,0.456,0.821,47.25,2.462,0.091,0.182,0.0,36.655,3.556,1.55,0.647,0.929,0.091,1.094,2.736,0.767,2.736,0,0,1,10.967
0,Roberto Pirrello,22,2018-2019,9,0.281,0.157,0.0,0.157,47.832,0.793,0.472,0.157,63.0,1.259,0.0,0.315,0.0,75.5,1.101,0.157,1.0,1.0,0.0,0.157,3.462,0.667,4.248,0,0,1,6.356
0,Oliver Kragl,28,2018-2019,33,1.0,0.227,0.195,0.227,61.83,0.711,2.242,0.845,56.572,4.809,0.097,0.357,0.032,35.033,6.596,2.242,0.551,0.745,0.097,1.04,1.43,0.423,2.307,0,1,1,30.778
0,Antonio Piccolo,30,2018-2019,25,0.962,0.359,0.299,0.299,42.395,0.674,2.216,1.018,33.962,5.15,0.06,0.479,0.0,23.524,8.204,3.772,0.635,0.6,0.06,0.838,0.299,0.316,1.138,1,1,0,16.7
0,Andrea Settembrini,26,2018-2019,29,0.906,0.0,0.141,0.0,46.757,0.772,1.64,1.124,32.597,4.029,0.094,0.281,0.0,31.814,5.95,1.359,0.552,0.604,0.141,1.312,0.609,0.321,2.483,0,1,0,21.344
0,Filippo Sgarbi,20,2018-2019,13,0.371,0.0,0.0,0.0,52.11,0.866,0.511,0.0,159.643,0.511,0.0,0.0,0.0,185.222,0.085,0.596,0.857,0.6,0.851,0.596,3.406,0.484,2.64,0,0,1,11.744
0,Luca Garritano,24,2018-2019,26,0.839,0.189,0.189,0.189,43.052,0.743,1.948,1.131,28.125,3.394,0.063,0.251,0.0,26.036,6.662,1.383,0.182,0.75,0.314,0.754,0.503,0.087,1.446,1,1,0,15.911
0,Vladimir Golemić,27,2018-2019,18,0.667,0.0,0.0,0.0,55.076,0.809,0.309,0.185,67.977,0.927,0.062,0.124,0.0,118.682,0.309,0.371,0.833,0.7,0.742,0.618,4.698,0.55,3.709,0,0,1,16.178
0,Roberto Crivello,26,2018-2019,9,0.257,0.0,0.0,0.0,45.551,0.774,0.367,0.98,54.773,0.98,0.0,0.0,0.0,84.167,2.816,0.367,0.667,0.625,0.245,0.49,2.939,0.522,2.816,0,0,1,8.167
0,Walter López,32,2018-2019,13,1.0,0.0,0.0,0.0,59.481,0.608,2.075,0.951,50.571,4.063,0.0,0.0,0.0,32.2,6.657,0.865,0.6,0.889,0.086,0.778,2.421,0.739,1.988,0,0,1,11.567
0,Alessandro Salvi,30,2018-2019,21,0.724,0.112,0.0,0.112,49.676,0.754,0.56,0.616,72.5,1.904,0.0,0.056,0.0,33.025,5.208,1.512,0.444,0.719,0.224,1.456,1.736,0.574,2.632,0,0,1,17.856
0,Alessandro Rosina,34,2018-2019,17,0.81,0.378,0.252,0.378,49.79,0.689,2.143,1.765,24.189,5.168,0.0,0.63,0.0,28.567,10.21,2.143,0.588,0.8,0.0,0.378,0.126,0.0,1.008,1,1,0,7.933
0,Luca Caldirola,27,2018-2019,14,0.875,0.216,0.0,0.216,48.129,0.816,0.144,0.072,74.333,0.719,0.0,0.0,0.0,96.857,0.432,0.144,0.5,0.85,0.288,0.216,3.597,0.564,2.806,0,0,1,13.9
0,Sauli Väisänen,24,2018-2019,26,0.839,0.0,0.0,0.0,60.164,0.853,0.164,0.164,79.394,0.821,0.0,0.041,0.0,103.222,0.328,0.246,0.667,0.688,0.698,0.287,5.54,0.566,4.35,0,0,1,24.367
0,Stefano Pettinari,26,2018-2019,23,0.92,0.157,0.079,0.157,29.607,0.716,0.707,0.628,31.381,2.984,0.0,0.393,0.0,21.76,9.503,2.12,0.519,0.765,0.079,0.864,0.314,0.388,3.848,1,0,0,12.733
0,Gaetano Monachello,24,2018-2019,26,0.765,0.318,0.0,0.318,20.955,0.696,0.764,0.191,27.455,2.357,0.064,0.318,0.127,28.476,6.433,1.338,0.619,0.5,0.064,0.573,0.0,0.313,4.268,1,0,0,15.7
0,Luca Verna,25,2018-2019,7,0.538,0.0,0.0,0.0,31.438,0.817,0.616,0.822,61.125,1.233,0.0,0.0,0.0,48.667,1.644,0.411,0.0,0.75,0.205,0.411,0.616,0.3,2.055,0,1,0,4.867
